row_id,cumulative_gpa,gpa_trend,num_failures,num_repeats,progress_rate,pct_complete,planned_credits,planned_workload_index,num_hard_courses,at_risk
1936,2.6766688532486027,-0.4675591657387903,2.0,1.0,0.7333333333333333,0.18333333333333332,17.0,73.0,4.0,1
1937,2.1902155141650415,0.43507056633902685,4.0,3.0,0.5,0.25,13.0,47.0,2.0,1
1938,2.415902309401905,0.05937038419121077,3.0,3.0,0.5428571428571428,0.475,18.0,70.0,3.0,1
1939,2.1547595456790396,0.40550554688085727,2.0,2.0,0.5066666666666667,0.31666666666666665,15.0,51.0,3.0,0
1940,1.773180123121188,-0.7736232191728835,2.0,2.0,0.5,0.125,13.0,47.0,1.0,1
1941,2.6533843234981798,-0.4287456041908304,1.0,1.0,0.7777777777777778,0.5833333333333334,15.0,45.0,0.0,0
1942,2.1317644527845228,-0.0017700496411445776,1.0,1.0,0.5,0.375,15.0,54.0,3.0,0
1943,1.3407210204420035,-1.3407210204420035,1.0,1.0,0.5,0.25,18.0,71.0,3.0,1
1944,2.118863586631342,0.7474966850205744,2.0,1.0,0.6666666666666666,0.08333333333333333,9.0,30.0,1.0,0
1945,1.5544277039725443,-0.8017549155873835,2.0,0.0,0.5333333333333333,0.06666666666666667,17.0,65.0,3.0,1
1946,2.144457659539613,0.35350503038947245,0.0,0.0,0.5238095238095238,0.4583333333333333,19.0,82.0,5.0,1
1947,1.8267986870777295,-0.5439303455833331,1.0,1.0,0.4888888888888889,0.18333333333333332,15.0,56.0,3.0,0
1948,2.1556367601855504,0.38370815269154823,2.0,0.0,0.5,0.125,16.0,50.0,2.0,0
1949,3.7764304053628948,0.22356959463710524,1.0,0.0,1.0933333333333333,0.6833333333333333,13.0,47.0,2.0,0
1950,2.9100102541660107,-0.8209148702605704,1.0,0.0,0.7714285714285715,0.675,17.0,61.0,3.0,1
1951,2.535097511420966,0.1095345322655259,2.0,1.0,0.8,0.1,13.0,41.0,1.0,0
1952,1.7325591517050527,-0.7066935751071934,2.0,1.0,0.5333333333333333,0.06666666666666667,12.0,36.0,1.0,0
1953,2.3853456991760744,-0.0029648308620982,0.0,0.0,0.55,0.275,18.0,63.0,2.0,1
1954,2.796359586108128,-0.03198535925785162,0.0,0.0,0.8111111111111111,0.6083333333333333,9.0,24.0,0.0,0
1955,1.8854888529712277,0.0022311634146288117,1.0,1.0,0.5,0.25,15.0,52.0,3.0,0
1956,2.939695561823515,-0.42874348276593066,5.0,1.0,1.019047619047619,0.8916666666666667,14.0,47.0,2.0,0
1957,1.9530963905970058,0.4870753963443679,2.0,0.0,0.5333333333333333,0.06666666666666667,13.0,36.0,1.0,0
1958,2.4560252742510973,-0.581197336479736,2.0,2.0,0.6666666666666666,0.25,17.0,60.0,2.0,0
1959,2.193756524319137,0.4187178899722399,1.0,1.0,0.5777777777777777,0.21666666666666667,13.0,48.0,3.0,0
1960,2.8841219146900423,-0.15775656830381912,4.0,4.0,0.8,0.3,16.0,52.0,2.0,1
1961,2.1876177231057063,-0.486391477260276,2.0,1.0,0.55,0.275,17.0,52.0,1.0,1
1962,2.166953393493129,0.555361646239529,1.0,0.0,0.6666666666666666,0.5833333333333334,11.0,42.0,2.0,0
1963,2.436519972346382,0.041035843657386994,2.0,2.0,0.6888888888888889,0.25833333333333336,19.0,70.0,4.0,1
1964,2.2681277356716407,0.9088370500956637,1.0,0.0,0.5333333333333333,0.4,15.0,58.0,3.0,0
1965,2.918095800482569,0.5175084057638784,0.0,0.0,0.9,0.225,17.0,73.0,5.0,0
1966,2.781246994231576,-0.4912113096502977,0.0,0.0,0.8266666666666667,0.5166666666666667,19.0,79.0,6.0,0
1967,2.77536068226426,0.015149673406313457,0.0,0.0,0.7166666666666667,0.35833333333333334,19.0,79.0,4.0,0
1968,2.1960293308406045,-0.014038577158716148,1.0,0.0,0.6266666666666667,0.39166666666666666,18.0,65.0,3.0,0
1969,2.974542964533397,0.5672406765198512,0.0,0.0,1.0,0.25,12.0,33.0,0.0,0
1970,2.702049271603761,0.10059188960248422,1.0,1.0,0.6833333333333333,0.6833333333333333,10.0,30.0,1.0,0
1971,2.136214008651092,0.33607823812165716,3.0,2.0,0.6571428571428571,0.575,14.0,59.0,4.0,0
1972,2.649525349358054,-0.3083254896668155,0.0,0.0,0.780952380952381,0.6833333333333333,18.0,70.0,4.0,0
1973,3.717460842919523,-0.13706155424349875,0.0,0.0,1.1047619047619048,0.9666666666666667,16.0,61.0,3.0,0
1974,2.044906523228447,0.49600771808225286,2.0,1.0,0.5,0.125,9.0,24.0,0.0,0
1975,3.122438747107398,0.093277141150649,1.0,1.0,0.9866666666666667,0.6166666666666667,16.0,68.0,4.0,0
1976,1.6615717565832964,-0.18020236482203877,2.0,1.0,0.4888888888888889,0.18333333333333332,17.0,65.0,4.0,1
1977,2.563346768567473,-0.11367890542119552,1.0,1.0,0.819047619047619,0.7166666666666667,13.0,37.0,1.0,0
1978,3.6722721177741797,-0.40399364186224185,1.0,0.0,1.1,0.275,15.0,53.0,2.0,0
1979,2.6887584317641497,-0.6489619436958693,0.0,0.0,0.8888888888888888,0.3333333333333333,16.0,61.0,3.0,0
1980,2.5227818402908797,-0.21575212628881069,1.0,1.0,0.8,0.6,13.0,39.0,1.0,0
1981,2.34993391183287,0.4921493885425474,1.0,0.0,0.5666666666666667,0.14166666666666666,17.0,71.0,5.0,0
1982,2.543123785911125,-0.5404070151510356,2.0,1.0,0.7555555555555555,0.5666666666666667,9.0,30.0,1.0,0
1983,2.492369956384118,0.2642349222533906,1.0,0.0,0.6666666666666666,0.25,14.0,50.0,2.0,0
1984,2.2323279275297887,-0.7618542114844171,2.0,1.0,0.5111111111111111,0.38333333333333336,13.0,52.0,3.0,1
1985,2.707284872395154,0.420030566235547,2.0,1.0,0.6666666666666666,0.5833333333333334,13.0,54.0,3.0,0
1986,2.7741683261795034,-0.2515501039124137,2.0,2.0,0.8133333333333334,0.5083333333333333,16.0,55.0,3.0,0
1987,2.085250466684379,-0.261576919273631,1.0,1.0,0.5333333333333333,0.13333333333333333,17.0,60.0,3.0,1
1988,2.258018192351344,0.2607190425201038,1.0,0.0,0.5333333333333333,0.06666666666666667,19.0,61.0,2.0,1
1989,1.7271029793119872,-0.34462639318738986,2.0,1.0,0.5333333333333333,0.06666666666666667,18.0,62.0,3.0,1
1990,2.9518720930052993,-0.88021789883277,0.0,0.0,0.8666666666666667,0.21666666666666667,9.0,27.0,0.0,0
1991,2.9096219820172715,0.4540772263357029,0.0,0.0,0.92,0.575,10.0,34.0,1.0,0
1992,2.7874948167536266,0.30244284666382226,0.0,0.0,0.8222222222222222,0.30833333333333335,13.0,52.0,4.0,0
1993,2.8637456744335643,0.012595699418218587,0.0,0.0,1.0444444444444445,0.39166666666666666,14.0,57.0,3.0,0
1994,2.310715361117177,-0.22061834577118677,0.0,0.0,0.7777777777777778,0.2916666666666667,14.0,64.0,4.0,0
1995,2.5903923806891513,-0.764509693660488,0.0,0.0,0.8666666666666667,0.8666666666666667,20.0,91.0,5.0,1
1996,3.02897621245543,-0.1851144347250573,1.0,0.0,0.8333333333333334,0.20833333333333334,15.0,57.0,3.0,0
1997,2.377429765892922,0.6631023006924255,1.0,1.0,0.7333333333333333,0.275,17.0,73.0,4.0,0
1998,2.417894464827034,0.1243127873556622,1.0,1.0,0.5833333333333334,0.2916666666666667,16.0,55.0,3.0,1
1999,3.7214977688489452,-0.44246811391476726,0.0,0.0,1.0666666666666667,0.13333333333333333,13.0,46.0,2.0,0
2000,2.315422446197684,0.07762174650080889,3.0,3.0,0.6190476190476191,0.5416666666666666,20.0,84.0,5.0,1
2001,2.2270592206233712,-0.05319165423785899,0.0,0.0,0.5666666666666667,0.14166666666666666,14.0,50.0,3.0,0
2002,3.085272167069283,0.36732078922040534,0.0,0.0,0.8777777777777778,0.6583333333333333,13.0,43.0,2.0,0
2003,2.8261957580309667,0.16575993611076134,1.0,1.0,0.8266666666666667,0.5166666666666667,12.0,48.0,3.0,0
2004,1.8851196198623725,-1.1430306222120297,3.0,1.0,0.49523809523809526,0.43333333333333335,21.0,91.0,6.0,1
2005,3.411977804826736,0.07944204562442447,0.0,0.0,1.0888888888888888,0.8166666666666667,18.0,70.0,3.0,0
2006,2.4532134539928045,-0.6814476771686993,0.0,0.0,0.7222222222222222,0.5416666666666666,11.0,36.0,1.0,0
2007,2.149239344174069,-0.4995167046972169,1.0,1.0,0.5,0.25,12.0,36.0,1.0,0
2008,3.3890266521684405,-0.24475413812131297,1.0,1.0,1.1,0.55,18.0,71.0,4.0,0
2009,3.0776064688644147,-0.062369907355591,0.0,0.0,0.9333333333333333,0.7,16.0,62.0,3.0,0
2010,1.8812493989919212,-0.6719294416603754,0.0,0.0,0.5066666666666667,0.31666666666666665,19.0,67.0,3.0,1
2011,3.511853327775134,0.24554320468692037,1.0,1.0,1.0933333333333333,0.6833333333333333,14.0,53.0,3.0,0
2012,2.831865005825994,0.4271795142885382,0.0,0.0,0.9333333333333333,0.23333333333333334,14.0,51.0,2.0,0
2013,2.473314781661244,0.05270242995718499,1.0,0.0,0.7555555555555555,0.2833333333333333,16.0,58.0,4.0,0
2014,3.337068370433205,-0.5857603736496082,0.0,0.0,1.1,0.55,13.0,49.0,3.0,0
2015,2.742640945380214,-0.24957620549461135,0.0,0.0,0.8,0.1,13.0,39.0,0.0,0
2016,2.5503038617022717,0.054818044430016144,3.0,3.0,0.7333333333333333,0.36666666666666664,11.0,32.0,0.0,0
2017,2.3015449658399088,-0.7182163476344146,1.0,1.0,0.5333333333333333,0.06666666666666667,16.0,58.0,2.0,1
2018,2.993200044566814,0.3228332364308386,1.0,0.0,0.92,0.575,17.0,69.0,3.0,0
2019,2.7031682238849393,0.08698971362203389,0.0,0.0,0.8888888888888888,0.6666666666666666,16.0,65.0,3.0,0
2020,2.444608797122957,0.25039408806229657,1.0,0.0,0.76,0.475,17.0,71.0,4.0,0
2021,2.131208447896822,-0.7024635876652323,0.0,0.0,0.5111111111111111,0.38333333333333336,14.0,53.0,3.0,0
2022,2.5551933112492735,-0.050037709565524224,1.0,1.0,0.8,0.1,19.0,68.0,3.0,0
2023,2.4295488469018816,0.3798898465533185,2.0,2.0,0.7333333333333333,0.09166666666666666,17.0,70.0,3.0,0
2024,2.12094217605742,-0.6051693341104338,3.0,2.0,0.5,0.375,19.0,73.0,5.0,1
2025,1.560499990990086,0.22892338044169502,2.0,1.0,0.49523809523809526,0.43333333333333335,21.0,82.0,4.0,1
2026,3.214294022437075,-0.027378317322497736,3.0,2.0,0.9222222222222223,0.6916666666666667,14.0,54.0,2.0,0
2027,1.2122928842254344,-0.2406037755618775,3.0,2.0,0.5,0.375,18.0,65.0,2.0,1
2028,2.8609115322813823,0.4348625886588451,3.0,2.0,0.8111111111111111,0.6083333333333333,17.0,66.0,3.0,0
2029,2.467304240834931,-0.9572959415253601,0.0,0.0,0.6111111111111112,0.4583333333333333,12.0,42.0,2.0,0
2030,3.4120795103738564,-0.004105213368239546,2.0,1.0,1.1,0.825,11.0,36.0,1.0,0
2031,2.577867254836846,0.5221828083520608,1.0,0.0,0.6,0.45,10.0,41.0,2.0,0
2032,2.8003538145670257,0.44571479654221324,0.0,0.0,0.9333333333333333,0.23333333333333334,14.0,43.0,1.0,0
2033,2.3582406306524537,0.3189928889454827,2.0,0.0,0.6,0.075,14.0,42.0,1.0,0
2034,2.534634447542267,-0.1687918468748184,2.0,2.0,0.7833333333333333,0.39166666666666666,9.0,27.0,1.0,0
2035,2.750848162351171,-0.1288203479103629,0.0,0.0,0.9733333333333334,0.6083333333333333,14.0,49.0,2.0,0
2036,2.2464081882377473,-0.23435940088030982,2.0,2.0,0.6111111111111112,0.4583333333333333,14.0,63.0,4.0,0
2037,3.4289873532076958,0.3305509978557848,1.0,1.0,1.0444444444444445,0.39166666666666666,17.0,72.0,4.0,0
2038,2.027446162978777,-0.35660390144619925,3.0,3.0,0.4888888888888889,0.18333333333333332,19.0,61.0,2.0,1
2039,3.0595534204071426,0.507162289181958,0.0,0.0,0.8333333333333334,0.625,14.0,47.0,2.0,0
2040,3.4203259220497997,0.5184135354651236,0.0,0.0,1.0222222222222221,0.38333333333333336,12.0,42.0,2.0,0
2041,3.4122901750390966,0.09842312793983776,2.0,2.0,0.9523809523809523,0.8333333333333334,17.0,66.0,3.0,0
2042,3.939868635069222,-0.31456538548057456,0.0,0.0,1.1,0.275,12.0,42.0,2.0,0
2043,2.533828155279208,-0.45569779853828063,3.0,3.0,0.5166666666666667,0.25833333333333336,13.0,50.0,2.0,0
2044,1.8902430429166353,0.47402705012642365,0.0,0.0,0.5,0.25,12.0,36.0,1.0,0
2045,2.0873649253806854,0.06826489293456728,0.0,0.0,0.4888888888888889,0.18333333333333332,14.0,49.0,2.0,0
2046,3.0074693157839434,0.2898504970930835,1.0,0.0,0.9333333333333333,0.11666666666666667,13.0,53.0,2.0,0
2047,2.8738669445397127,-0.1318311215483483,0.0,0.0,0.8888888888888888,0.3333333333333333,16.0,64.0,4.0,0
2048,2.6786906330812106,0.40868537069458855,2.0,0.0,0.7777777777777778,0.2916666666666667,16.0,58.0,2.0,0
2049,2.0952010077640915,-0.2162520962009269,2.0,1.0,0.4888888888888889,0.18333333333333332,20.0,74.0,3.0,1
2050,2.9519043330365027,-0.1746807168064528,1.0,1.0,0.9777777777777777,0.7333333333333333,17.0,58.0,2.0,1
2051,1.7197687366208962,0.05161260513306343,4.0,2.0,0.5333333333333333,0.06666666666666667,17.0,55.0,2.0,1
2052,3.291965089943174,-0.2976409417219825,0.0,0.0,1.1,0.55,12.0,33.0,0.0,0
2053,4.0,0.0,0.0,0.0,1.0666666666666667,0.13333333333333333,9.0,27.0,0.0,0
2054,2.7131571059936523,-0.31571913005106333,0.0,0.0,0.8583333333333333,0.8583333333333333,12.0,30.0,1.0,0
2055,2.899296490064633,0.1854676711647505,1.0,1.0,0.9238095238095239,0.8083333333333333,12.0,51.0,3.0,0
2056,2.2731056441773614,-0.020380587187721844,0.0,0.0,0.6,0.6,9.0,30.0,1.0,0
2057,1.770889047279755,-0.69831774374707,3.0,1.0,0.49523809523809526,0.43333333333333335,11.0,30.0,0.0,1
2058,2.243493119404876,0.10453652927698975,2.0,2.0,0.5777777777777777,0.21666666666666667,20.0,84.0,5.0,1
2059,2.1729750630771956,0.25197363870827605,2.0,0.0,0.5,0.375,17.0,66.0,3.0,1
2060,1.8350499203130644,-0.39903399437410103,2.0,2.0,0.4888888888888889,0.18333333333333332,13.0,47.0,2.0,0
2061,3.5340186178072566,-0.3046968552930811,1.0,1.0,1.1047619047619048,0.9666666666666667,14.0,51.0,2.0,0
2062,2.7738074578571945,0.20117107279536794,2.0,1.0,0.8333333333333334,0.4166666666666667,7.0,21.0,0.0,0
2063,2.615083689734581,0.0613581749257186,1.0,1.0,0.8666666666666667,0.43333333333333335,14.0,58.0,3.0,0
2064,2.4807492775626674,0.3547273982484178,3.0,0.0,0.6571428571428571,0.575,17.0,76.0,4.0,0
2065,2.6322992991033543,0.32983656019299357,2.0,1.0,0.6952380952380952,0.6083333333333333,15.0,64.0,4.0,1
2066,3.2791304392585676,0.24337640003565175,1.0,0.0,1.0416666666666667,1.0,8.0,36.0,2.0,0
2067,2.3793884719109517,0.5044028227732689,3.0,0.0,0.7333333333333333,0.09166666666666666,12.0,42.0,2.0,1
2068,2.6640346355771567,-0.6483663506302029,1.0,1.0,0.9111111111111111,0.3416666666666667,19.0,70.0,4.0,0
2069,2.4116748574231157,-0.2661641593208981,1.0,0.0,0.6888888888888889,0.25833333333333336,14.0,60.0,3.0,0
2070,2.619515263796306,-0.34623042258756787,1.0,0.0,0.65,0.325,11.0,38.0,2.0,0
2071,1.859343517956013,-0.3132761938543338,4.0,3.0,0.5,0.25,21.0,87.0,6.0,1
2072,1.3960337297358492,0.46194349766714726,4.0,3.0,0.4888888888888889,0.18333333333333332,11.0,28.0,0.0,1
2073,2.238200034373922,-0.13833286477744622,5.0,3.0,0.6761904761904762,0.5916666666666667,14.0,53.0,3.0,1
2074,2.528474784928236,0.0771099350631661,0.0,0.0,0.7777777777777778,0.2916666666666667,11.0,47.0,3.0,0
2075,1.7798958105332034,-1.1648982697954864,3.0,2.0,0.5,0.375,13.0,40.0,2.0,1
2076,2.7213814820277404,0.7362186726400348,1.0,0.0,0.7428571428571429,0.65,13.0,53.0,3.0,0
2077,2.7814455470528325,-0.5688104964515639,0.0,0.0,0.76,0.475,15.0,55.0,3.0,0
2078,1.256710315838701,0.830453348155415,2.0,2.0,0.4888888888888889,0.18333333333333332,18.0,74.0,4.0,1
2079,2.2096563465235146,-0.3251994530895588,6.0,2.0,0.5,0.125,13.0,52.0,3.0,1
2080,2.921608676355822,-0.14947444971133717,0.0,0.0,0.8666666666666667,0.21666666666666667,12.0,38.0,2.0,0
2081,2.6359301789532195,-0.9472023241246192,1.0,0.0,0.8666666666666667,0.65,16.0,52.0,2.0,0
2082,1.9529059911559463,0.3660360760147119,0.0,0.0,0.5,0.25,18.0,65.0,2.0,0
2083,2.738269425998467,-0.45320260047859895,0.0,0.0,0.8,0.1,16.0,48.0,1.0,0
2084,3.1868092867558633,-0.22934632179334757,0.0,0.0,1.0583333333333333,1.0,13.0,46.0,2.0,0
2085,2.7708089659237105,-0.46382638763962136,2.0,1.0,0.9777777777777777,0.7333333333333333,13.0,56.0,3.0,0
2086,2.5672701853198285,0.2960358827289711,0.0,0.0,0.7238095238095238,0.6333333333333333,14.0,51.0,2.0,0
2087,2.4380527613863907,0.270278313149237,1.0,0.0,0.6166666666666667,0.30833333333333335,14.0,54.0,3.0,0
2088,2.490799658946151,0.7003302885187175,2.0,0.0,0.5583333333333333,0.5583333333333333,17.0,62.0,3.0,0
2089,2.756982200578239,-0.290228915477444,1.0,1.0,0.9,0.225,21.0,96.0,5.0,1
2090,2.625489211749255,0.01610776367377209,1.0,1.0,0.8,0.2,15.0,57.0,3.0,0
2091,2.9148421884753186,-0.5991303097611334,0.0,0.0,0.9428571428571428,0.825,13.0,39.0,1.0,0
2092,2.716212985414167,-0.283079828224043,0.0,0.0,0.7904761904761904,0.6916666666666667,15.0,64.0,4.0,0
2093,3.0648728378345216,-0.15360986706759094,1.0,0.0,1.0,0.5,11.0,41.0,2.0,0
2094,2.742672091321799,0.2063301333341352,0.0,0.0,0.7666666666666667,0.19166666666666668,15.0,56.0,3.0,0
2095,2.8628008125401565,0.3703856179805327,1.0,1.0,0.9777777777777777,0.36666666666666664,16.0,52.0,2.0,0
2096,3.138480577096134,0.4431433871524755,0.0,0.0,1.011111111111111,0.7583333333333333,12.0,48.0,4.0,0
2097,2.0461780463425043,-0.4315677017730315,3.0,3.0,0.5047619047619047,0.44166666666666665,17.0,72.0,4.0,1
2098,1.584020688912753,0.15006251518502522,3.0,1.0,0.4888888888888889,0.18333333333333332,14.0,57.0,3.0,1
2099,3.705123114896435,-0.0479025495992591,0.0,0.0,1.0666666666666667,0.13333333333333333,11.0,33.0,1.0,0
2100,2.531425880576843,-0.11264698982198551,2.0,2.0,0.8222222222222222,0.6166666666666667,14.0,53.0,3.0,0
2101,1.6151126372112274,-0.18035120243833802,0.0,0.0,0.5,0.375,15.0,52.0,1.0,0
2102,2.0162024106831153,-0.4249230604412939,0.0,0.0,0.5333333333333333,0.26666666666666666,19.0,75.0,4.0,1
2103,3.0474910569861717,0.6898035252100319,1.0,1.0,0.9866666666666667,0.6166666666666667,16.0,65.0,3.0,0
2104,2.6034126801854116,0.26304800851736987,1.0,0.0,0.6666666666666666,0.6666666666666666,13.0,33.0,0.0,0
2105,2.3438144872011204,0.08106623408026614,2.0,1.0,0.6,0.225,12.0,36.0,1.0,0
2106,3.3529776451717823,-0.2582308405721232,2.0,1.0,1.0933333333333333,0.6833333333333333,13.0,46.0,2.0,0
2107,2.223252418846712,1.1777689671283484,2.0,1.0,0.5066666666666667,0.31666666666666665,18.0,73.0,4.0,1
2108,2.2105910184506627,0.5670137640792632,4.0,3.0,0.5066666666666667,0.31666666666666665,15.0,47.0,1.0,1
2109,2.839197469723319,-0.29620751124202327,2.0,2.0,0.8095238095238095,0.7083333333333334,16.0,55.0,3.0,0
2110,2.9220388206564056,-0.20886363620379322,0.0,0.0,0.8666666666666667,0.5416666666666666,15.0,64.0,4.0,0
2111,2.4415526082638888,-0.0906251084429357,1.0,0.0,0.8933333333333333,0.5583333333333333,19.0,70.0,5.0,0
2112,3.0896806036697786,0.06846516028101446,1.0,1.0,1.0333333333333334,0.25833333333333336,12.0,30.0,1.0,0
2113,2.5475070710426313,-0.35101882456578215,2.0,2.0,0.8111111111111111,0.6083333333333333,19.0,84.0,5.0,1
2114,2.744763632292596,0.2597818048954941,0.0,0.0,0.9,0.225,17.0,64.0,3.0,0
2115,2.6786228234754983,0.35011933907189974,1.0,0.0,0.6666666666666666,0.08333333333333333,10.0,27.0,0.0,0
2116,2.578263234981804,-0.5329249652413011,1.0,0.0,0.7666666666666667,0.38333333333333336,16.0,52.0,1.0,0
2117,2.9430290284004,-0.7622935847745098,2.0,1.0,0.7866666666666666,0.49166666666666664,15.0,61.0,3.0,0
2118,2.5071507116598415,-0.134532144447558,2.0,2.0,0.8166666666666667,0.8166666666666667,13.0,50.0,3.0,0
2119,2.862346277128913,-0.11047708993663852,2.0,2.0,0.9777777777777777,0.7333333333333333,10.0,31.0,1.0,0
2120,3.0196827242124527,0.7650509124850733,1.0,0.0,0.9142857142857143,0.8,10.0,38.0,1.0,0
2121,2.5731136236313246,0.1727841377121182,2.0,1.0,0.7555555555555555,0.2833333333333333,17.0,55.0,2.0,0
2122,2.201079808772586,0.3309792188123515,2.0,1.0,0.5066666666666667,0.31666666666666665,10.0,37.0,2.0,0
2123,2.620373167979028,0.02346670636359871,1.0,1.0,0.7666666666666667,0.7666666666666667,9.0,30.0,2.0,0
2124,2.56320378261244,-0.36660632248958125,0.0,0.0,0.7333333333333333,0.36666666666666664,17.0,57.0,3.0,0
2125,2.660614458587448,-0.6732049999151335,1.0,0.0,0.8095238095238095,0.7083333333333334,13.0,46.0,2.0,0
2126,3.840512922988382,0.1594870770116179,0.0,0.0,1.0933333333333333,0.6833333333333333,10.0,38.0,3.0,0
2127,2.408170714931506,0.06731627487870728,0.0,0.0,0.6,0.225,13.0,37.0,1.0,0
2128,3.0744222831648194,0.5368043764083583,2.0,0.0,0.88,0.55,10.0,24.0,0.0,0
2129,3.1572772566829412,-0.2794920843541373,0.0,0.0,1.0666666666666667,0.4,14.0,54.0,3.0,0
2130,2.5948553084092794,0.1023529512677106,0.0,0.0,0.8,0.1,13.0,37.0,1.0,0
2131,3.8074455820758213,0.1509509239202358,0.0,0.0,1.1111111111111112,0.4166666666666667,12.0,38.0,2.0,0
2132,2.612545967802563,0.318189154191828,2.0,2.0,0.6333333333333333,0.15833333333333333,16.0,74.0,5.0,0
2133,2.8817978068430983,-0.6054040619550562,2.0,2.0,0.85,0.425,13.0,43.0,2.0,1
2134,1.8758018263431346,0.3362358085020076,2.0,2.0,0.5142857142857142,0.45,12.0,48.0,3.0,0
2135,2.1151932902517316,0.025015006278715113,0.0,0.0,0.65,0.325,9.0,33.0,1.0,0
2136,2.612404968793449,-0.5689289650309637,0.0,0.0,0.8285714285714286,0.725,17.0,59.0,3.0,0
2137,3.0999890508774075,-0.9895869851993004,0.0,0.0,1.0,0.625,13.0,57.0,3.0,0
2138,2.770481637830162,-0.10802489646349178,0.0,0.0,0.8666666666666667,0.10833333333333334,11.0,48.0,3.0,0
2139,3.3697299499106568,0.6302700500893432,0.0,0.0,1.1,0.275,10.0,31.0,1.0,0
2140,2.5214525628465387,0.4951109140148824,1.0,0.0,0.725,0.725,13.0,48.0,2.0,0
2141,2.626920124295389,0.23993162468503426,3.0,2.0,0.6533333333333333,0.4083333333333333,15.0,52.0,2.0,0
2142,4.0,0.0,0.0,0.0,1.1,1.0,13.0,52.0,3.0,0
2143,2.8284671982604697,0.011206641115195648,0.0,0.0,0.8666666666666667,0.325,18.0,73.0,4.0,0
2144,2.376086064291915,0.22344475040603218,1.0,1.0,0.5333333333333333,0.4,16.0,54.0,1.0,0
2145,1.9708189971162793,-0.2699423752406618,1.0,0.0,0.5444444444444444,0.4083333333333333,13.0,46.0,2.0,1
2146,2.068764840107979,-0.18880308444357863,0.0,0.0,0.5,0.5,18.0,75.0,5.0,1
2147,3.135739991640431,-0.19293883932754685,0.0,0.0,1.0,0.125,13.0,43.0,2.0,0
2148,2.4898979639015937,-0.7440572938719829,2.0,1.0,0.6416666666666667,0.6416666666666667,15.0,42.0,1.0,0
2149,2.412774461186774,0.3995893983698151,0.0,0.0,0.7833333333333333,0.39166666666666666,17.0,69.0,4.0,0
2150,2.52600919302778,-0.11731917242720913,2.0,1.0,0.7333333333333333,0.6416666666666667,10.0,33.0,1.0,0
2151,3.0623899438201754,-0.33967463062295433,1.0,0.0,0.9733333333333334,0.6083333333333333,15.0,51.0,1.0,0
2152,2.2058650678733893,-0.5411334678055189,3.0,3.0,0.5066666666666667,0.31666666666666665,17.0,70.0,3.0,1
2153,2.1863547188394716,6.20934257304917e-05,4.0,2.0,0.5,0.25,17.0,61.0,3.0,1
2154,2.8375893188108887,0.6184824263443627,0.0,0.0,0.819047619047619,0.7166666666666667,12.0,36.0,1.0,0
2155,2.9214006991791375,0.9603884585814098,0.0,0.0,0.9333333333333333,0.35,9.0,30.0,2.0,0
2156,2.884138834546016,-0.6221852267753958,0.0,0.0,0.85,0.425,9.0,30.0,1.0,0
2157,2.124595903663275,-0.17363103095290966,2.0,1.0,0.5066666666666667,0.31666666666666665,22.0,99.0,6.0,1
2158,2.9946327560646946,-0.37237439537858297,1.0,0.0,0.9555555555555556,0.7166666666666667,16.0,61.0,3.0,0
2159,2.3100968426195054,0.41655384830687847,1.0,0.0,0.5333333333333333,0.26666666666666666,13.0,41.0,2.0,0
2160,2.306358626389283,-0.07923620254929276,1.0,0.0,0.5888888888888889,0.44166666666666665,15.0,60.0,4.0,0
2161,2.1351240133326743,-0.20459502408002517,1.0,0.0,0.5,0.25,13.0,37.0,1.0,0
2162,3.4598334071561694,-0.12372715177868399,0.0,0.0,1.1,0.825,11.0,33.0,1.0,0
2163,3.0552065766759,-0.20570727064354655,0.0,0.0,0.9444444444444444,0.7083333333333334,13.0,43.0,2.0,0
2164,3.117767135005586,0.5579321267683497,3.0,1.0,0.9333333333333333,0.7,9.0,27.0,1.0,0
2165,3.6352335263212847,0.2553691573632282,0.0,0.0,1.1047619047619048,0.9666666666666667,9.0,21.0,0.0,0
2166,4.0,-0.009294223566739479,0.0,0.0,1.0933333333333333,0.6833333333333333,10.0,41.0,2.0,0
2167,1.5907317601387012,-1.1920059368910199,2.0,0.0,0.5,0.125,17.0,76.0,4.0,1
2168,2.2706663376905603,0.23886560925708444,3.0,0.0,0.5333333333333333,0.4,12.0,30.0,1.0,0
2169,2.3314264661775743,0.9326458217173208,2.0,1.0,0.5666666666666667,0.14166666666666666,17.0,70.0,4.0,0
2170,2.2240758117160766,0.5879771420277589,4.0,2.0,0.4888888888888889,0.18333333333333332,18.0,69.0,5.0,1
2171,2.231581650903564,-0.7770486584124656,2.0,1.0,0.49523809523809526,0.43333333333333335,15.0,36.0,0.0,0
2172,2.182574088421948,-0.03268033525107272,2.0,1.0,0.6666666666666666,0.3333333333333333,14.0,50.0,3.0,0
2173,2.1579436552902873,-0.4436119854236573,4.0,4.0,0.5,0.25,14.0,61.0,3.0,1
2174,3.0618358323542942,0.8347870445587469,2.0,1.0,0.85,0.85,12.0,51.0,3.0,0
2175,2.7136446762762705,0.09391229471385554,2.0,0.0,0.7555555555555555,0.2833333333333333,19.0,79.0,5.0,0
2176,2.9533860278034805,-0.12752284836431294,1.0,0.0,0.8666666666666667,0.10833333333333334,20.0,88.0,5.0,0
